Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG00NAC00B15M,1990.03,74635,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1991.03,76167,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1992.03,75986,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1993.03,78309,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1994.03,84460,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1995.03,90337,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1996.03,96236,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1997.03,101101,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1998.03,104815,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,1999.03,106826,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2000.03,113229,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2001.03,119839,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2002.03,128712,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2003.03,135181,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2004.03,144502,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2005.03,154559,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2006.03,162937,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2007.03,172004,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2008.03,186673,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2009.03,189841,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2010.03,194770,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2011.03,203856,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2012.03,213237,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2013.03,217861,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2014.03,232837,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2015.03,242817,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2016.03,255459,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2017.03,271475,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2018.03,290717,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2019.03,305999,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2020.03,323441,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2021.03,328949,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2022.03,358726,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2023.03,393859,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2024.03,417485,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2025.03,431520,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15M,2026.03,450959,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1987.09,61455,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1988.09,67996,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1989.09,72462,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1990.09,75932,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1991.09,75707,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1992.09,76705,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1993.09,81156,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1994.09,87318,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1995.09,93332,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1996.09,99170,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1997.09,103148,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1998.09,104865,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,1999.09,109933,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2000.09,116131,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2001.09,124146,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2002.09,132233,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2003.09,139027,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2004.09,150448,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2005.09,158896,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2006.09,165837,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2007.09,179443,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2008.09,189323,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2009.09,191131,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2010.09,199468,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2011.09,208775,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2012.09,215808,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2013.09,222550,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2014.09,239748,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2015.09,248899,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2016.09,262317,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2017.09,280529,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2018.09,299180,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2019.09,314718,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2020.09,321645,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2021.09,346190,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2022.09,376410,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2023.09,408546,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2024.09,423111,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B15S,2025.09,439839,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Key aggregates, Nominal, Actual, Total",Gross Domestic Product - expenditure measure,,,,
SNEA.SG00NAC00B21,1972.03,6935,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1973.03,7840,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1974.03,9347,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1975.03,11447,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1976.03,12294,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1977.03,14332,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1978.03,15918,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1979.03,17678,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1980.03,20867,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1981.03,24249,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1982.03,29916,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1983.03,34412,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1984.03,37688,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1985.03,43322,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1986.03,49810,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1987.03,57661,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1988.03,63706,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1989.03,67835,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1990.03,74099,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1991.03,75470,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1992.03,73185,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1993.03,75842,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
SNEA.SG00NAC00B21,1994.03,81371,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Key aggregates, Nominal, Actual, Total",Gross National Expenditure,,,,
